tanggal,jenis_kejadian_bencana,kelurahan,kecamatan,wilayah,taksiran_kerugian,keterangan_jkb
26/September/2013  (Kamis),Bencana Kebakaran,Cipete selatan,Cilandak,Jakarta Selatan,"75,000,000",
26/September/2013  (Kamis),Bencana Kebakaran,Kayu Putih,Pulogadung,Jakarta Timur,"1,500,000",
26/September/2013  (Kamis),Bencana Kebakaran,Sunter Jaya,Tanjung Priok,Jakarta Utara,"40,000,000",
26/September/2013  (Kamis),Bencana Kebakaran,Gelora,Tanah Abang,Jakarta Pusat,"70,000,000",
27/September/2013  (Jumat),Bencana Kebakaran,Pejaten Barat,Pasar Minggu,Jakarta Selatan,"500,000,000",
27/September/2013  (Jumat),Bencana Kebakaran,Melawai,Kebayoran Baru,Jakarta Selatan,"500,000,000",
27/September/2013  (Jumat),Bencana Kebakaran,Cibubur,Ciracas,Jakarta Timur,"10,000,000",
28/September/2013  (Sabtu),Bencana Kebakaran,Jelambar,Grogol Petamburan,Jakarta Barat,"500,000,000",
28/September/2013  (Sabtu),Bencana Kebakaran,Srengseng,Kembangan,Jakarta Barat,"10,000,000",
28/September/2013  (Sabtu),Bencana penanganan B3 (operasi penyelamatan B3),Tegal Parang,Mampang Prapatan,Jakarta Selatan, - ,
28/September/2013  (Sabtu),Bencana Kebakaran,Duren Tiga,Pancoran,Jakarta Selatan, - ,
28/September/2013  (Sabtu),Bencana Kebakaran,Palmeriam,Matraman,Jakarta Timur,"450,000,000",
30/September/2013  (Senin),Bencana Kebakaran,Tugu Utara,Koja,Jakarta Utara, - ,
01/october/2013  (Selasa),Bencana Kebakaran,Kelapa Gading Barat,Kelapa Gading,Jakarta Utara,"2,000,000,000",
01/october/2013  (Selasa),Bencana Kebakaran,Cipedak,Jagakarsa,Jakarta Selatan,"2,000,000",
01/october/2013  (Selasa),Bencana Kebakaran,Pejaten Barat,Pasar Minggu,Jakarta Selatan,"20,000,000",
01/october/2013  (Selasa),Bencana Kebakaran,Sukabumi selatan,Kebun Jeruk,Jakarta Barat,"200,000,000",
01/october/2013  (Selasa),Bencana Kebakaran,Cipete Utara,Kebayoran Baru,Jakarta Selatan,,
01/october/2013  (Selasa),Bencana Kebakaran,Sumur Batu,Kemayoran,Jakarta Pusat,"5,000,000",
02/october/2013  (Rabu),Bencana Kebakaran,Cempaka Putih Barat,Cempaka Putih,Jakarta Pusat,"1,500,000,000",
02/october/2013  (Rabu),Bencana Kebakaran,kalideres,Kalideres,Jakarta Barat,"10,000,000",
02/october/2013  (Rabu),Bencana Kebakaran,Duren tiga,Pancoran,Jakarta Selatan,"10,000,000",
02/october/2013  (Rabu),Bencana Kebakaran,Kelapa dua,Kebun Jeruk,Jakarta Barat,"500,000,000",
02/october/2013  (Rabu),Bencana Kebakaran,Cipulir,Kebayoran Lama,Jakarta Selatan,"1,000,000",
02/october/2013  (Rabu),Bencana Kebakaran,Cililitan,Kramat Jati,Jakarta Timur,,
03/october/2013  (Kamis),Bencana Kebakaran,Cempaka Putih Barat,Cempaka Putih,Jakarta Pusat,"2,000,000",
03/october/2013  (Kamis),Bencana Kebakaran,Pejagalan,Penjaringan,Jakarta Utara,"25,000,000",
03/october/2013  (Kamis),Bencana Kebakaran,Rawa Terate,Cakung,Jakarta Timur,"200,000",
03/october/2013  (Kamis),Bencana Kebakaran,Cibubur,Ciracas,Jakarta Timur, - ,
03/october/2013  (Kamis),Bencana Kebakaran,Jelambar,Grogol Petamburan,Jakarta Barat,"32,000,000,000",
04/october/2013  (Jumat),Bencana Kebakaran,Ulujami,Pesanggrahan,Jakarta Selatan,"10,000,000",
04/october/2013  (Jumat),Bencana Kebakaran,Palmerah,Palmerah,Jakarta Barat,"550,000,000",
05/october/2013  (Sabtu),Bencana Kebakaran,Pancoran,Pancoran,Jakarta Selatan,"120,000,000",
05/october/2013  (Sabtu),Bencana Kebakaran,Rorotan,Cilincing,Jakarta Utara,"200,000,000",
05/october/2013  (Sabtu),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Pegadungan,Kalideres,Jakarta Barat,,
05/october/2013  (Sabtu),Bencana Kebakaran,Tebet Barat,Tebet,Jakarta Selatan,"100,000,000",
05/october/2013  (Sabtu),Bencana Kebakaran,Kebayoran Lama Selatan,Kebayoran Lama,Jakarta Selatan,"60,000,000",
05/october/2013  (Sabtu),Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Gedong,Pasar Rebo,Jakarta Timur,,
05/october/2013  (Sabtu),Bencana Kebakaran,Pegadungan,Kalideres,Jakarta Barat,"30,000,000",
05/october/2013  (Sabtu),Bencana Kebakaran,Kembangan Utara,Kembangan,Jakarta Barat,"600,000",
06/october/2013  (Minggu),Bencana Kebakaran,Cipedak,Jagakarsa,Jakarta Selatan,"5,000,000",
06/october/2013  (Minggu),Bencana Kebakaran,Mangga Dua Selatan,Sawah Besar,Jakarta Pusat,"200,000,000",
06/october/2013  (Minggu),Bencana Kebakaran,Rawamangun,Pulogadung,Jakarta Timur,"5,000,000",
06/october/2013  (Minggu),Bencana Kebakaran,Kelapa Dua,Kebun Jeruk,Jakarta Barat, - ,
06/october/2013  (Minggu),Bencana Kebakaran,Tomang,Grogol Petamburan,Jakarta Barat,"100,000",
07/october/2013  (Senin),Bencana Kebakaran,Mampang Prapatan,Mampang Prapatan,Jakarta Selatan,"100,000,000",
07/october/2013  (Senin),Bencana Kebakaran,Grogol Utara,Kebayoran Lama,Jakarta Selatan,"80,000,000",
07/october/2013  (Senin),Bencana Kebakaran,Karet Semanggi,Setiabudi,Jakarta Selatan,"200,000,000",
07/october/2013  (Senin),Bencana Kebakaran,Kemanggisan,Palmerah,Jakarta Barat,"500,000",
07/october/2013  (Senin),Bencana Kebakaran,Manggarai Selatan,Tebet,Jakarta Selatan,"2,000,000",
07/october/2013  (Senin),Bencana Kebakaran,Kebon Kelapa,Gambir,Jakarta Pusat,"5,000,000",
07/october/2013  (Senin),Bencana Kebakaran,Bendungan Hilir,Tanah Abang,Jakarta Pusat,"18,000,000",
08/october/2013  (Selasa),Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Lebak Bulus,Cilandak,Jakarta Selatan,,
08/october/2013  (Selasa),Bencana Kebakaran,Grogol Utara,Kebayoran Lama,Jakarta Selatan,"1,000,000",
08/october/2013  (Selasa),Bencana Kebakaran,Pulo Gebang,Cakung,Jakarta Timur,"35,000,000",
09/october/2013  (Rabu),Bencana Kebakaran,Semper Barat,Cilincing,Jakarta Utara,"200,000,000",
09/october/2013  (Rabu),Bencana Kebakaran,Klender,Duren Sawit,Jakarta Timur,,
09/october/2013  (Rabu),Bencana Kebakaran,Jelambar,Grogol Petamburan,Jakarta Barat,"300,000,000",
09/october/2013  (Rabu),Bencana Kebakaran,Semanan,Kalideres,Jakarta Barat,"45,000,000",
09/october/2013  (Rabu),Bencana Kebakaran,Pinang Ranti,Makasar,Jakarta Timur,"60,000,000",
09/october/2013  (Rabu),Bencana Kebakaran,JatiPulo,Palmerah,Jakarta Barat,"50,000,000",
10/october/2013  (Kamis),Bencana Kebakaran,Cilincing,Cilincing,Jakarta Utara,"300,000,000",
10/october/2013  (Kamis),Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Pondok Pinang,Kebayoran Lama,Jakarta Selatan,,
10/october/2013  (Kamis),Bencana Kebakaran,Cilandak Barat,Cilandak,Jakarta Selatan,"3,000,000",
10/october/2013  (Kamis),Bencana Kebakaran,Jatinegara,Cakung,Jakarta Timur,"150,000,000",
10/october/2013  (Kamis),Bencana Kebakaran,Bambu Apus,Cipayung,Jakarta Timur,"50,000,000",
10/october/2013  (Kamis),Bencana Kebakaran,Kembangan Selatan,Kembangan,Jakarta Barat,"150,000,000",
10/october/2013  (Kamis),Bencana Kebakaran,Rawamangun,Pulogadung,Jakarta Timur,,
11/october/2013  (Jumat),Bencana Kebakaran,Semanan,Kalideres,Jakarta Barat,"20,000,000",
11/october/2013  (Jumat),Bencana Kebakaran,Cilandak Barat,Cilandak,Jakarta Selatan,"3,000,000",
11/october/2013  (Jumat),Bencana Kebakaran,Duri Kosambi,Cengkareng,Jakarta Barat,"200,000",
13/october/2013  (Minggu),Bencana Kebakaran,Tangki,Tamansari,Jakarta Barat,"260,000,000",
14/october/2013  (Senin),Bencana Kebakaran,Pegadungan,Kalideres,Jakarta Barat,"5,000,000",
14/october/2013  (Senin),Bencana Kebakaran,Penjaringan,Penjaringan,Jakarta Utara,"5,000,000,000",
14/october/2013  (Senin),Bencana Kebakaran,Tanjung Priok,Tanjung Priok,Jakarta Utara,,
14/october/2013  (Senin),Bencana Kebakaran,Sunter Jaya,Tanjung Priok,Jakarta Utara,,
14/october/2013  (Senin),Bencana Kebakaran,Pulogadung,Pulogadung,Jakarta Timur,"75,000,000",
14/october/2013  (Senin),Bencana Kebakaran,Bendungan Hilir,Tanah Abang,Jakarta Pusat,"50,000,000",
15/october/2013  (Selasa),Bencana Kebakaran,Cilincing,Cilincing,Jakarta Utara,"50,000,000",
15/october/2013  (Selasa),Bencana Kebakaran,Rawasari,Cempaka Putih,Jakarta Pusat,"1,000,000",
16/october/2013  (Rabu),Bencana Kebakaran,Kebayoran Lama Selatan,Kebayoran Lama,Jakarta Selatan,"450,000,000",
15/october/2013  (Selasa),Bencana Kebakaran,Klender,Duren Sawit,Jakarta Timur, - ,
16/october/2013  (Rabu),Bencana Kebakaran,Taman Sari,Tamansari,Jakarta Barat,"1,450,000,000",
16/october/2013  (Rabu),Bencana Kebakaran,Rawa Badak Utara,Koja,Jakarta Utara,"1,000,000",
16/october/2013  (Rabu),Bencana Kebakaran,Klender,Duren Sawit,Jakarta Timur,,
16/october/2013  (Rabu),Bencana Kebakaran,Kemanggisan,Palmerah,Jakarta Barat,"50,000,000",
17/october/2013  (Kamis),Bencana Kebakaran,Kedoya Utara,Kebun Jeruk,Jakarta Barat,"50,000,000",
17/october/2013  (Kamis),Bencana Kebakaran,Pulo Gebang,Cakung,Jakarta Timur,"1,000,000,000",
17/october/2013  (Kamis),Bencana Kebakaran,Mangga Dua Selatan,Sawah Besar,Jakarta Pusat,"100,000,000",
18/october/2013  (Jumat),Bencana Kebakaran,Rawasari,Cempaka Putih,Jakarta Pusat,"50,000,000",
18/october/2013  (Jumat),Bencana Kebakaran,Semper Barat,Cilincing,Jakarta Utara,"70,000,000",
18/october/2013  (Jumat),Bencana Kebakaran,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,"250,000,000",
18/october/2013  (Jumat),Bencana Kebakaran,Ancol,Pademangan,Jakarta Utara,"100,000,000",
18/october/2013  (Jumat),Bencana Kebakaran,Kapuk Muara,Penjaringan,Jakarta Utara,"1,000,000",
18/october/2013  (Jumat),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,JatiPulo,Palmerah,Jakarta Barat,"1,000,000",
18/october/2013  (Jumat),Bencana Kebakaran,Kebon Melati,Tanah Abang,Jakarta Pusat,"50,000,000",
19/october/2013  (Sabtu),Bencana Kebakaran,Kenari,Senen,Jakarta Pusat,"300,000,000",
19/october/2013  (Sabtu),Bencana Kebakaran,Jelambar Baru,Grogol Petamburan,Jakarta Barat,"5,000,000",
19/october/2013  (Sabtu),Bencana Kebakaran,Pangadegan,Pancoran,Jakarta Selatan,"100,000,000",
19/october/2013  (Sabtu),Bencana Kebakaran,Marunda,Cilincing,Jakarta Utara,,
19/october/2013  (Sabtu),Bencana Kebakaran,Rawa Buaya,Cengkareng,Jakarta Barat,"10,000,000",
19/october/2013  (Sabtu),Bencana Kebakaran,Manggarai Selatan,Tebet,Jakarta Selatan,,
19/october/2013  (Sabtu),Bencana Kebakaran,Jelambar,Grogol Petamburan,Jakarta Barat,,
20/october/2013  (Minggu),Bencana Kebakaran,Kembangan Selatan,Kembangan,Jakarta Barat,"1,500,000",
20/october/2013  (Minggu),Pertolongan Gawat Darurat (Ambulan Transportasi).,Pademangan Barat,Pademangan,Jakarta Utara,,
20/october/2013  (Minggu),Bencana Kebakaran,Bale Kambang,Kramat Jati,Jakarta Timur,"80,000,000",
20/october/2013  (Minggu),Bencana Kebakaran,Pulo Gebang,Cakung,Jakarta Timur,,
21/october/2013  (Senin),Bencana Kebakaran,Pulo Gebang,Cakung,Jakarta Timur,,
21/october/2013  (Senin),Bencana Kebakaran,Cilandak Barat,Cilandak,Jakarta Selatan,,
22/october/2013  (Selasa),Bencana Kebakaran,Karet Semanggi,Setiabudi,Jakarta Selatan,"150,000,000",
21/october/2013  (Senin),Bencana Kebakaran,Wijaya Kusuma,Grogol Petamburan,Jakarta Barat,"1,000,000,000",
21/october/2013  (Senin),Bencana Kebakaran,Petojo Utara,Gambir,Jakarta Pusat,"200,000",
22/october/2013  (Selasa),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Menteng Dalam,Tebet,Jakarta Selatan,"60,000,000",
22/october/2013  (Selasa),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Bangka,Mampang Prapatan,Jakarta Selatan,,
23/october/2013  (Rabu),Bencana Kebakaran,Pesanggrahan,Pesanggrahan,Jakarta Selatan,"3,000,000",
23/october/2013  (Rabu),Bencana Kebakaran,Kelapa Gading Timur,Kelapa Gading,Jakarta Utara,"40,000,000",
23/october/2013  (Rabu),Bencana Kebakaran,kalideres,Kalideres,Jakarta Barat,"500,000",
23/october/2013  (Rabu),Bencana Kebakaran,Tomang,Grogol Petamburan,Jakarta Barat,,
23/october/2013  (Rabu),Bencana Kebakaran,Tanah Sereal,Tambora,Jakarta Barat,"10,000,000",
24/october/2013  (Kamis),Bencana Kebakaran,Klender,Duren Sawit,Jakarta Timur,,
24/october/2013  (Kamis),Bencana Kebakaran,Kebon Bawang,Tanjung Priok,Jakarta Utara,"20,000,000",
24/october/2013  (Kamis),Bencana Kebakaran,Petukangan Selatan,Pesanggrahan,Jakarta Selatan,"300,000,000",
24/october/2013  (Kamis),Bencana Kebakaran,Cawang,Kramat Jati,Jakarta Timur,"250,000,000",
25/october/2013  (Jumat),Bencana Kebakaran,Pluit,Penjaringan,Jakarta Utara,"60,000,000",
25/october/2013  (Jumat),Pertolongan Gawat Darurat (Ambulan Transportasi).,Jagakarsa,Jagakarsa,Jakarta Selatan,,
25/october/2013  (Jumat),Bencana Kebakaran,Ciganjur,Jagakarsa,Jakarta Selatan,,
26/october/2013  (Sabtu),Bencana Kebakaran,Mangga Besar,Tamansari,Jakarta Barat,"10,000,000",
26/october/2013  (Sabtu),Bencana Kebakaran,Ancol,Pademangan,Jakarta Utara,,
26/october/2013  (Sabtu),Bencana Kebakaran,Pulogadung,Pulogadung,Jakarta Timur,,
26/october/2013  (Sabtu),Bencana Kebakaran,Cilandak Barat,Cilandak,Jakarta Selatan,"100,000,000",
26/october/2013  (Sabtu),Bencana Kebakaran,Pinang Ranti,Makasar,Jakarta Timur,,
27/october/2013  (Minggu),Bencana Kebakaran,Wijaya Kusuma,Grogol Petamburan,Jakarta Barat,"5,000,000",
27/october/2013  (Minggu),Bencana Kebakaran,Pegangsaan Dua,Kelapa Gading,Jakarta Utara,,
27/october/2013  (Minggu),Bencana Kebakaran,Penjaringan,Penjaringan,Jakarta Utara,"1,000,000,000",
28/october/2013  (Senin),Pertolongan Gawat Darurat (Ambulan Transportasi).,cipinang besar selatan,Jatinegara,Jakarta Timur,,
29/october/2013  (Selasa),Bencana Kebakaran,Lubang Buaya,Cipayung,Jakarta Timur,"10,000,000",
29/october/2013  (Selasa),Bencana Kebakaran,Kemanggisan,Palmerah,Jakarta Barat,"5,000,000",
29/october/2013  (Selasa),Bencana Kebakaran,Pejaten Timur,Pasar Minggu,Jakarta Selatan,"1,000,000,000",
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Lebak Bulus,Cilandak,Jakarta Selatan,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Pondok Pinang,Kebayoran Lama,Jakarta Selatan,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Pondok Pinang,Kebayoran Lama,Jakarta Selatan,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Bintaro,Pesanggrahan,Jakarta Selatan,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Cilandak Barat,Cilandak,Jakarta Selatan,,
29/october/2013  (Selasa),Bencana Kebakaran,Petogogan,Kebayoran Baru,Jakarta Selatan,"3,000,000",
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Rawa Badak Utara,Koja,Jakarta Utara,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Rawa Badak Utara,Koja,Jakarta Utara,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Cipinang Besar Utara,Jatinegara,Jakarta Timur,,
29/october/2013  (Selasa),Pertolongan Gawat Darurat (Ambulan Transportasi).,Pulogadung,Pulogadung,Jakarta Timur,,
30/october/2013  (Rabu),Bencana Kebakaran,Pasar baru,Sawah Besar,Jakarta Pusat,"500,000,000",
31/october/2013  (Kamis),Bencana Kebakaran,Kampung Bali,Tanah Abang,Jakarta Pusat,"50,000,000",
31/october/2013  (Kamis),Bencana Kebakaran,Harapan Mulia,Kemayoran,Jakarta Pusat,"250,000,000",
31/october/2013  (Kamis),Bencana Kebakaran,Kelapa Gading Timur,Kelapa Gading,Jakarta Utara,"2,000,000",
31/october/2013  (Kamis),Bencana Kebakaran,Duren Sawit,Duren Sawit,Jakarta Timur,"2,000,000",
01/november/2013  (Jumat),Bencana Kebakaran,Kamal,Kalideres,Jakarta Barat,"5,000,000",
01/november/2013  (Jumat),Bencana Kebakaran,Gambir,Gambir,Jakarta Pusat,"25,000,000",
01/november/2013  (Jumat),Bencana Kebakaran,Sukabumi Utara,Kebun Jeruk,Jakarta Barat,,
02/november/2013  (Sabtu),Bencana Kebakaran,Joglo,Kembangan,Jakarta Barat,"150,000,000",
02/november/2013  (Sabtu),Bencana Kebakaran,Pekojan,Tambora,Jakarta Barat,"1,000,000",
02/november/2013  (Sabtu),Bencana Kebakaran,Menteng Dalam,Tebet,Jakarta Selatan,"15,000,000",
03/november/2013  (Minggu),Bencana Kebakaran,Kelapa Gading Timur,Kelapa Gading,Jakarta Utara,"1,000,000",
03/november/2013  (Minggu),Bencana Kebakaran,Sunter Agung,Tanjung Priok,Jakarta Utara,"18,000,000",
03/november/2013  (Minggu),Bencana Kebakaran,Rorotan,Cilincing,Jakarta Utara,"5,000,000",
03/november/2013  (Minggu),Bencana Kebakaran,Pisangan Baru,Matraman,Jakarta Timur,"2,000,000",
04/november/2013  (Senin),Bencana Kebakaran,Cengkareng Barat,Cengkareng,Jakarta Barat,"10,000,000",
04/november/2013  (Senin),Bencana Kebakaran,Lenteng Agung,Jagakarsa,Jakarta Selatan,"175,000,000",
04/november/2013  (Senin),Bencana Kebakaran,Bambu Apus,Cipayung,Jakarta Timur,"1,000,000",
05/november/2013  (Selasa),Bencana Kebakaran,Ulujami,Pesanggrahan,Jakarta Selatan,"200,000,000",
04/november/2013  (Senin),Bencana Kebakaran,kalideres,Kalideres,Jakarta Barat,"200,000,000",
05/november/2013  (Selasa),Bencana Kebakaran,Bungur,Senen,Jakarta Pusat,"40,000,000",
05/november/2013  (Selasa),Bencana Kebakaran,Pejaten Barat,Pasar Minggu,Jakarta Selatan,"1,000,000",
05/november/2013  (Selasa),Bencana Kebakaran,Pejaten Barat,Pasar Minggu,Jakarta Selatan,"1,000,000",
05/november/2013  (Selasa),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Cilangkap,Cipayung,Jakarta Timur,,
05/november/2013  (Selasa),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Tanjung Barat,Jagakarsa,Jakarta Selatan,,
05/november/2013  (Selasa),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Kelapa Dua Wetan,Ciracas,Jakarta Timur,,
05/november/2013  (Selasa),Bencana Kebakaran,Pademangan Timur,Pademangan,Jakarta Utara,,
05/november/2013  (Selasa),Bencana Kebakaran,Rorotan,Cilincing,Jakarta Utara,"40,000,000",
06/november/2013  (Rabu),Bencana Kebakaran,Rawamangun,Pulogadung,Jakarta Timur,"10,000,000",
06/november/2013  (Rabu),Bencana Kebakaran,Rawa Terate,Cakung,Jakarta Timur,,
06/november/2013  (Rabu),Bencana Kebakaran,Kebon Manggis,Matraman,Jakarta Timur,"900,000,000",
06/november/2013  (Rabu),Bencana Kebakaran,Cempaka Baru,Kemayoran,Jakarta Pusat,"5,000,000",
07/november/2013  (Kamis),Bencana Kebakaran,Kalideres,Kalideres,Jakarta Barat,"96,000,000",
07/november/2013  (Kamis),Bencana Kebakaran,Tegal Alur,Kalideres,Jakarta Barat,"30,000,000",
08/november/2013  (Jumat),Bencana Kebakaran,Pegangsaan Dua,Kelapa Gading,Jakarta Utara,"500,000",
08/november/2013  (Jumat),Bencana Kebakaran,Utan Kayu Selatan,Matraman,Jakarta Timur,"100,000,000",
08/november/2013  (Jumat),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Rambutan,Ciracas,Jakarta Timur,,
09/november/2013  (Sabtu),Bencana Kebakaran,Kelapa Gading Timur,Kelapa Gading,Jakarta Utara,"1,000,000",
09/november/2013  (Sabtu),Bencana Kebakaran,Rawa Badak Selatan,Koja,Jakarta Utara,"70,000,000",
09/november/2013  (Sabtu),Bencana Kebakaran,Cipinang,Pulogadung,Jakarta Timur,"10,000,000",
09/november/2013  (Sabtu),Bencana Kebakaran,Kembangan Selatan,Kembangan,Jakarta Barat,"200,000,000",
10/november/2013  (Minggu),Bencana Kebakaran,Cakung Timur,Cakung,Jakarta Timur,"125,000,000",
10/november/2013  (Minggu),Bencana Kebakaran,Cilandak Barat,Cilandak,Jakarta Selatan,"1,000,000",
11/november/2013  (Senin),Bencana Kebakaran,Lebak Bulus,Cilandak,Jakarta Selatan,"900,000,000",
11/november/2013  (Senin),Bencana Kebakaran,Pondok Pinang,Kebayoran Lama,Jakarta Selatan,"200,000",
11/november/2013  (Senin),Bencana Kebakaran,Pluit,Penjaringan,Jakarta Utara,"10,000,000",
12/november/2013  (Selasa),Bencana Kebakaran,Pekayon,Pasar Rebo,Jakarta Timur,"60,000,000",
11/november/2013  (Senin),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Duri Utara,Tambora,Jakarta Barat,,
11/november/2013  (Senin),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Rawa Buaya,Cengkareng,Jakarta Barat,,
13/november/2013  (Rabu),Bencana Kebakaran,Cilincing,Cilincing,Jakarta Utara,"1,200,000,000",
13/november/2013  (Rabu),Bencana Kebakaran,Pancoran,Pancoran,Jakarta Selatan,"450,000,000",
14/november/2013  (Kamis),Bencana Kebakaran,Pondok Kelapa,Duren Sawit,Jakarta Timur,,
14/november/2013  (Kamis),Bencana Kebakaran,Pejaten Barat,Pasar Minggu,Jakarta Selatan,"100,000",
14/november/2013  (Kamis),Bencana Kebakaran,Paseban,Senen,Jakarta Pusat,"200,000,000",
14/november/2013  (Kamis),Bencana Kebakaran,Kedoya Utara,Kebun Jeruk,Jakarta Barat,"10,000,000",
15/november/2013  (Jumat),Pertolongan Gawat Darurat (Ambulan Transportasi).,Kelapa Dua,Kebun Jeruk,Jakarta Barat,,
15/november/2013  (Jumat),Bencana pada Air (operasi penyelamatan pada Air),Ulujami,Pesanggrahan,Jakarta Selatan,,
16/november/2013  (Sabtu),Bencana Kebakaran,Semper Timur,Cilincing,Jakarta Utara,"10,000,000",
16/november/2013  (Sabtu),Bencana Kebakaran,Rawa Terate,Cakung,Jakarta Timur,"1,000,000",
16/november/2013  (Sabtu),Bencana Kebakaran,Cilandak Barat,Cilandak,Jakarta Selatan,"10,000,000",
16/november/2013  (Sabtu),Bencana Kebakaran,Cipete Selatan,Cilandak,Jakarta Selatan,"10,000,000",
17/november/2013  (Minggu),Bencana Kebakaran,Tambora,Tambora,Jakarta Barat,"2,000,000",
17/november/2013  (Minggu),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Maphar,Tamansari,Jakarta Barat,"50,000,000",
17/november/2013  (Minggu),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Kalisari,Pasar Rebo,Jakarta Timur,,
17/november/2013  (Minggu),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Kampung Melayu,Jatinegara,Jakarta Timur,,
17/november/2013  (Minggu),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Palmeriam,Matraman,Jakarta Timur,,
17/november/2013  (Minggu),Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Munjul,Cipayung,Jakarta Timur,"5,700,000",
